Geographical Location (Latitude),Geographical Location (Longitude),Sampling Date,Nitrogen (mg/L),Phosphorus (mg/L),State of Sewage System,Location
36.6399393,61.84771588,9/25/2019,5.798415925,4.446476581,Moderate,"(36.6399393, 61.84771588)"
-39.59245621,-57.95457121,3/24/2017,1.012299654,2.013664851,Good,"(-39.59245621, -57.95457121)"
30.86003412,-43.33064261,9/2/2014,5.930085285,3.747216953,Good,"(30.86003412, -43.33064261)"
4.239540835,117.2002305,2/14/2015,3.589092501,2.655393037,Good,"(4.239540835, 117.2002305)"
50.73191093,-64.62845704,5/17/2016,8.482340905,2.039775744,Poor,"(50.73191093, -64.62845704)"
-20.59726264,-154.044393,10/13/2021,2.042261182,2.581264717,Moderate,"(-20.59726264, -154.044393)"
60.86046226,-175.6203457,8/25/2019,2.676711619,3.124564724,Good,"(60.86046226, -175.6203457)"
36.46911113,-36.8087971,7/30/2020,3.085667295,0.895613707,Moderate,"(36.46911113, -36.8087971)"
-36.13198994,59.04165022,6/10/2016,1.549273495,0.164603511,Good,"(-36.13198994, 59.04165022)"
-12.3846598,166.5377279,5/31/2014,8.5376706,1.921642553,Good,"(-12.3846598, 166.5377279)"
-74.25459239,176.0516687,5/18/2015,8.312049108,4.631965737,Good,"(-74.25459239, 176.0516687)"
-50.94573284,80.62135184,5/26/2020,9.650266845,4.256646031,Good,"(-50.94573284, 80.62135184)"
43.39089054,138.2002427,2/15/2018,7.407403691,1.580284398,Moderate,"(43.39089054, 138.2002427)"
-25.57542262,123.6265882,11/21/2016,1.947022038,1.913623095,Poor,"(-25.57542262, 123.6265882)"
-61.83261768,-161.7711099,6/7/2022,4.448235249,1.659995881,Moderate,"(-61.83261768, -161.7711099)"
-7.766624942,-30.58269393,3/25/2014,0.946664804,3.328969772,Moderate,"(-7.766624942, -30.58269393)"
19.35273569,-115.3799855,5/5/2023,8.68669143,4.068624681,Good,"(19.35273569, -115.3799855)"
-1.831450058,-21.48832258,9/20/2016,8.658174339,1.153555139,Good,"(-1.831450058, -21.48832258)"
-67.56702661,94.9301753,10/4/2022,5.851785562,4.637645835,Good,"(-67.56702661, 94.9301753)"
-58.24670417,48.90152091,12/31/2017,0.968200306,1.616788103,Moderate,"(-58.24670417, 48.90152091)"
-15.73430883,167.048794,12/23/2021,5.9935684,3.497523657,Good,"(-15.73430883, 167.048794)"
-68.70594528,-163.1318927,11/30/2023,9.949746427,1.003058423,Moderate,"(-68.70594528, -163.1318927)"
-35.8752707,130.9682571,3/13/2016,1.170798848,1.207073345,Good,"(-35.8752707, 130.9682571)"
63.4713414,-13.91570353,6/29/2016,0.148508633,3.580619687,Good,"(63.4713414, -13.91570353)"
-19.03343856,73.00554513,9/9/2022,5.224494521,3.143618812,Moderate,"(-19.03343856, 73.00554513)"
34.11433513,-142.8762586,7/7/2016,9.672188597,4.523100216,Good,"(34.11433513, -142.8762586)"
-12.6839985,145.7298647,3/16/2015,4.671956397,3.201584221,Good,"(-12.6839985, 145.7298647)"
76.88640569,69.40206569,9/1/2021,4.579682827,4.351615993,Good,"(76.88640569, 69.40206569)"
59.47246953,-160.818322,2/7/2019,4.77563115,0.732739892,Poor,"(59.47246953, -160.818322)"
-30.36412715,-26.92570827,9/5/2018,9.831772126,3.004905268,Moderate,"(-30.36412715, -26.92570827)"
58.11797591,-36.99392132,10/21/2017,0.95704322,3.658702366,Good,"(58.11797591, -36.99392132)"
77.59116572,47.29550049,8/17/2014,7.881094428,1.92974887,Moderate,"(77.59116572, 47.29550049)"
35.17999347,-164.830829,6/20/2015,8.120111537,4.976896693,Good,"(35.17999347, -164.830829)"
24.75640784,154.8089489,3/9/2015,5.572678973,3.066252348,Moderate,"(24.75640784, 154.8089489)"
65.93043962,66.97291712,8/8/2015,7.610097124,2.302094301,Good,"(65.93043962, 66.97291712)"
-34.61703643,-107.9803075,4/28/2016,0.063183459,4.928352381,Good,"(-34.61703643, -107.9803075)"
-31.42073245,94.64411691,3/22/2020,3.780191132,2.443257673,Moderate,"(-31.42073245, 94.64411691)"
50.31833841,172.6891226,3/25/2020,1.626282137,0.802811575,Poor,"(50.31833841, 172.6891226)"
-47.54357858,21.93134495,8/19/2017,4.547443883,4.008075816,Good,"(-47.54357858, 21.93134495)"
79.31805094,59.44689646,12/25/2023,8.779463179,0.168372004,Good,"(79.31805094, 59.44689646)"
82.70226885,60.4676749,5/30/2014,4.968505659,4.438459285,Moderate,"(82.70226885, 60.4676749)"
-30.52251992,-158.4969381,1/12/2015,9.12210118,4.202995096,Moderate,"(-30.52251992, -158.4969381)"
-25.12816037,156.678931,1/16/2021,7.482143055,0.763567976,Poor,"(-25.12816037, 156.678931)"
48.95651171,38.53551947,12/9/2016,8.098299842,2.296157934,Poor,"(48.95651171, 38.53551947)"
-83.2473443,-12.44254772,10/16/2016,6.779649671,3.612278932,Poor,"(-83.2473443, -12.44254772)"
62.77983784,131.8788907,8/11/2018,7.281667282,0.096003402,Poor,"(62.77983784, 131.8788907)"
0.992668257,135.403097,10/20/2018,4.419093549,3.147323575,Good,"(0.992668257, 135.403097)"
21.76161809,-94.67240925,1/7/2018,4.331869606,4.286722586,Moderate,"(21.76161809, -94.67240925)"
-38.41173586,-39.44375184,10/13/2023,3.721183259,0.83994674,Good,"(-38.41173586, -39.44375184)"
-65.42959544,66.36698393,3/6/2015,6.109230906,0.924897554,Moderate,"(-65.42959544, 66.36698393)"
12.37381593,-25.0880842,5/8/2015,1.270378736,3.638581758,Poor,"(12.37381593, -25.0880842)"
43.54106748,89.94829301,4/17/2022,7.499574297,2.215236534,Moderate,"(43.54106748, 89.94829301)"
6.439275146,178.6582843,8/7/2018,5.919272242,2.630223654,Moderate,"(6.439275146, 178.6582843)"
-58.89924374,-176.4259477,6/17/2014,9.060052465,1.667272624,Poor,"(-58.89924374, -176.4259477)"
-4.051371029,140.4791028,9/21/2015,9.734705546,3.872464391,Good,"(-4.051371029, 140.4791028)"
46.08521329,106.4386874,7/27/2020,6.087838701,3.352598345,Good,"(46.08521329, 106.4386874)"
-45.02741225,90.01756336,1/16/2023,0.167494192,0.227416826,Moderate,"(-45.02741225, 90.01756336)"
-3.103790643,67.36655702,3/30/2023,8.832223112,4.303523302,Good,"(-3.103790643, 67.36655702)"
31.95676413,67.43247272,3/11/2016,4.227787436,3.421700535,Good,"(31.95676413, 67.43247272)"
-25.51545767,135.8231776,3/13/2018,8.545746773,1.067698017,Moderate,"(-25.51545767, 135.8231776)"
-15.1391008,155.5280758,11/14/2023,9.058473507,1.991943047,Poor,"(-15.1391008, 155.5280758)"
46.36856551,-102.5273108,8/11/2019,0.619879584,1.657044779,Moderate,"(46.36856551, -102.5273108)"
-53.34666318,-43.81158278,1/12/2019,7.709529464,1.255858665,Moderate,"(-53.34666318, -43.81158278)"
-31.99854464,133.6875385,12/27/2016,0.868136046,0.158490985,Good,"(-31.99854464, 133.6875385)"
15.39132354,55.95006982,3/18/2016,6.253717087,4.881346354,Poor,"(15.39132354, 55.95006982)"
74.59803885,101.0371097,8/11/2016,9.674398704,3.24686172,Moderate,"(74.59803885, 101.0371097)"
-34.27582226,135.0460194,10/3/2019,1.899776382,1.147198522,Good,"(-34.27582226, 135.0460194)"
-56.59792166,35.26258484,1/14/2014,1.046478239,0.291440797,Good,"(-56.59792166, 35.26258484)"
83.30705371,-65.15823116,9/8/2017,1.226091347,2.521996728,Good,"(83.30705371, -65.15823116)"
-18.53829064,179.8593615,3/25/2020,2.351887782,4.642040065,Good,"(-18.53829064, 179.8593615)"
-81.81547835,-118.0754398,6/6/2017,2.057437042,0.344679884,Good,"(-81.81547835, -118.0754398)"
86.61671923,26.08693615,7/11/2022,2.204966573,4.411420728,Poor,"(86.61671923, 26.08693615)"
-50.04388231,-7.94898472,3/6/2018,0.353681316,3.886111441,Good,"(-50.04388231, -7.94898472)"
-62.64612495,151.4339967,11/14/2023,4.400684501,0.864882265,Moderate,"(-62.64612495, 151.4339967)"
83.15233821,-4.479860292,12/14/2020,8.440996158,2.756217501,Good,"(83.15233821, -4.479860292)"
-78.91667935,-19.38742998,8/8/2021,1.934044934,0.873920081,Poor,"(-78.91667935, -19.38742998)"
-20.92464698,-155.7465512,1/28/2018,3.29216238,3.958647715,Good,"(-20.92464698, -155.7465512)"
86.75724734,-102.5979445,4/20/2017,7.821076349,2.251221939,Poor,"(86.75724734, -102.5979445)"
29.47651134,-95.90066632,12/18/2018,5.504362948,0.573085371,Good,"(29.47651134, -95.90066632)"
6.990408318,9.715784426,11/14/2021,9.242444787,4.576664717,Good,"(6.990408318, 9.715784426)"
-6.877106518,119.8721201,10/21/2023,9.69575917,3.008580026,Poor,"(-6.877106518, 119.8721201)"
14.35884911,-79.96069311,11/24/2021,2.32543169,2.95715769,Poor,"(14.35884911, -79.96069311)"
-67.45857643,93.30607788,11/10/2016,8.841509721,4.19542344,Good,"(-67.45857643, 93.30607788)"
-60.1658581,-63.13744131,10/25/2022,6.460663393,2.480852922,Moderate,"(-60.1658581, -63.13744131)"
-64.93902082,2.688583411,8/16/2023,2.868115446,2.650782558,Moderate,"(-64.93902082, 2.688583411)"
-69.55131884,-151.1625667,7/10/2020,8.89334855,3.041569345,Good,"(-69.55131884, -151.1625667)"
-76.2359101,57.01212189,10/21/2014,4.030503686,3.936397191,Good,"(-76.2359101, 57.01212189)"
29.65689928,102.4725393,2/1/2015,3.010576711,4.852762414,Good,"(29.65689928, 102.4725393)"
29.54928301,141.5393093,12/1/2022,6.449202294,1.287196414,Good,"(29.54928301, 141.5393093)"
-68.47764635,-30.74723324,8/19/2018,9.716742228,1.229158372,Poor,"(-68.47764635, -30.74723324)"
76.64450797,-16.41651797,6/22/2021,3.978961247,1.586623659,Moderate,"(76.64450797, -16.41651797)"
44.39212917,120.0787773,10/29/2023,9.2949009,0.540038772,Good,"(44.39212917, 120.0787773)"
11.1340963,79.94302834,9/2/2021,8.777761188,1.880881113,Moderate,"(11.1340963, 79.94302834)"
10.18636378,-80.74352234,8/27/2014,4.975973531,4.101976652,Moderate,"(10.18636378, -80.74352234)"
39.99558709,69.70695425,4/18/2017,0.840227132,4.976337991,Good,"(39.99558709, 69.70695425)"
61.24601518,-133.1934878,1/21/2022,7.903771557,0.982639226,Moderate,"(61.24601518, -133.1934878)"
51.32870647,23.61672776,9/11/2023,0.091237758,0.819118239,Good,"(51.32870647, 23.61672776)"
-1.242111151,148.5868343,12/5/2018,7.001698843,1.61475105,Moderate,"(-1.242111151, 148.5868343)"
60.03680552,104.188907,4/26/2019,2.467316264,3.763363579,Poor,"(60.03680552, 104.188907)"
-12.7932792,-97.95635472,5/16/2016,8.171463078,4.103832223,Good,"(-12.7932792, -97.95635472)"
-36.58916476,155.5542796,11/9/2019,2.532158714,4.402477444,Moderate,"(-36.58916476, 155.5542796)"
-66.18523895,147.2015406,12/11/2021,4.840968536,1.514824413,Moderate,"(-66.18523895, 147.2015406)"
-2.253959405,-101.2450008,6/22/2023,2.848197458,3.194084593,Poor,"(-2.253959405, -101.2450008)"
21.40036045,-114.9150458,9/10/2019,2.975245526,3.732368517,Good,"(21.40036045, -114.9150458)"
-48.16392318,174.2093675,7/23/2016,8.699550306,2.738614467,Good,"(-48.16392318, 174.2093675)"
-16.85295038,-146.4969712,11/16/2016,7.72720742,0.222572487,Moderate,"(-16.85295038, -146.4969712)"
-81.50283323,73.82529929,5/19/2015,2.517896622,2.044906974,Moderate,"(-81.50283323, 73.82529929)"
24.1114771,-63.83213425,2/12/2015,0.85395133,3.024303734,Good,"(24.1114771, -63.83213425)"
40.19282472,-170.4051958,9/20/2023,2.315456988,0.74365171,Poor,"(40.19282472, -170.4051958)"
22.28017314,15.43878738,5/22/2019,0.540708712,4.128965201,Good,"(22.28017314, 15.43878738)"
26.189319,14.89526976,1/6/2021,8.140189511,1.84568297,Good,"(26.189319, 14.89526976)"
-82.20409915,34.57743454,9/27/2020,4.773236941,4.824247783,Poor,"(-82.20409915, 34.57743454)"
51.07039627,-23.10226982,7/11/2014,0.538589904,3.710824628,Poor,"(51.07039627, -23.10226982)"
-59.02522569,7.791221944,3/22/2019,2.084789044,1.11000567,Moderate,"(-59.02522569, 7.791221944)"
-7.437523307,-70.80042573,4/5/2015,1.919210695,1.481071168,Moderate,"(-7.437523307, -70.80042573)"
24.8783324,-176.355433,1/25/2023,9.796999992,4.684799675,Moderate,"(24.8783324, -176.355433)"
8.34931051,76.20725442,11/18/2021,5.787055406,1.783450334,Poor,"(8.34931051, 76.20725442)"
-63.87668583,20.52429074,6/2/2020,6.461190201,0.15182363,Good,"(-63.87668583, 20.52429074)"
-56.26335891,130.2638983,6/5/2014,4.787223949,3.674044294,Moderate,"(-56.26335891, 130.2638983)"
-31.91403831,-98.7026254,8/18/2016,2.033964974,1.328205551,Moderate,"(-31.91403831, -98.7026254)"
-67.98007077,25.42013659,4/12/2017,2.433670039,3.670389316,Moderate,"(-67.98007077, 25.42013659)"
-58.11793856,-175.7805912,4/12/2016,8.05090083,1.038901099,Good,"(-58.11793856, -175.7805912)"
-85.63332777,-58.08274103,5/10/2014,1.270298666,1.560425191,Good,"(-85.63332777, -58.08274103)"
-57.41346053,-114.9470711,10/17/2016,0.727361373,4.619939487,Good,"(-57.41346053, -114.9470711)"
34.25563922,147.5387125,7/2/2022,3.903182043,4.62655819,Moderate,"(34.25563922, 147.5387125)"
-45.23158063,151.6351228,2/17/2019,4.23859472,4.144641614,Moderate,"(-45.23158063, 151.6351228)"
21.02691716,-160.7612671,7/9/2017,5.303732067,1.870624427,Good,"(21.02691716, -160.7612671)"
40.19166562,146.7979354,7/23/2015,0.78286167,0.175156841,Good,"(40.19166562, 146.7979354)"
57.45269711,173.1424714,1/30/2022,7.608921855,1.440559532,Poor,"(57.45269711, 173.1424714)"
55.22764511,-24.94814559,12/11/2020,8.723185646,2.666656716,Moderate,"(55.22764511, -24.94814559)"
13.17246977,170.4610544,12/2/2021,3.407645397,3.941633585,Good,"(13.17246977, 170.4610544)"
-64.31286026,-120.0054664,7/28/2017,7.556350523,3.854542867,Moderate,"(-64.31286026, -120.0054664)"
-66.32104257,-43.2633394,2/15/2023,3.384415238,1.794348681,Good,"(-66.32104257, -43.2633394)"
-3.641848114,-167.1484173,6/21/2015,9.322789261,4.833024261,Good,"(-3.641848114, -167.1484173)"
30.53343929,27.24209155,5/7/2023,7.151190743,2.927223393,Poor,"(30.53343929, 27.24209155)"
11.33901943,149.7614478,6/28/2020,5.910514877,0.999895372,Good,"(11.33901943, 149.7614478)"
29.52482148,84.16769368,8/13/2014,1.641112341,4.036780578,Good,"(29.52482148, 84.16769368)"
-44.41980986,-31.36623193,4/21/2015,2.577668981,4.740176853,Poor,"(-44.41980986, -31.36623193)"
-88.97221967,-84.49239587,11/13/2014,4.073063508,0.851479667,Good,"(-88.97221967, -84.49239587)"
65.00002469,171.9586916,3/23/2022,0.75492013,2.223964295,Moderate,"(65.00002469, 171.9586916)"
22.62412704,-144.7774416,7/6/2019,9.426483165,4.237086326,Moderate,"(22.62412704, -144.7774416)"
51.69798966,63.82983284,11/3/2017,0.045960805,1.257868705,Moderate,"(51.69798966, 63.82983284)"
84.20058611,-54.97753164,2/23/2019,3.90479674,1.511411869,Moderate,"(84.20058611, -54.97753164)"
88.56591385,-100.6925227,7/12/2021,1.442523849,2.928809078,Good,"(88.56591385, -100.6925227)"
-37.21551689,62.56222898,12/12/2018,5.897457008,3.286317623,Good,"(-37.21551689, 62.56222898)"
-37.45385335,-173.0675458,11/9/2020,9.787606022,3.103429469,Good,"(-37.45385335, -173.0675458)"
-49.57716311,-60.47848959,7/19/2014,1.782235584,3.204932349,Moderate,"(-49.57716311, -60.47848959)"
-68.35876952,-109.0770147,2/4/2015,7.299076334,3.865179105,Moderate,"(-68.35876952, -109.0770147)"
-13.99385245,73.64053438,3/4/2023,5.18474611,2.855174619,Moderate,"(-13.99385245, 73.64053438)"
-70.29642253,133.0408497,12/19/2017,4.367472607,2.658335891,Poor,"(-70.29642253, 133.0408497)"
21.74811867,-141.4564372,4/27/2017,4.31504956,4.693489935,Moderate,"(21.74811867, -141.4564372)"
5.661470202,-119.406622,11/18/2017,7.935743379,3.038836912,Moderate,"(5.661470202, -119.406622)"
13.7590946,-70.17518315,9/8/2022,8.58723371,0.115636534,Poor,"(13.7590946, -70.17518315)"
-69.68854281,142.7324481,12/19/2020,1.926897129,4.105574492,Moderate,"(-69.68854281, 142.7324481)"
32.81329711,106.3618741,11/5/2019,8.0557553,1.006280355,Good,"(32.81329711, 106.3618741)"
-67.74167492,-90.9629727,1/23/2015,9.323419792,3.640194665,Moderate,"(-67.74167492, -90.9629727)"
61.43301583,-11.43830673,5/28/2022,3.960507842,4.65283221,Moderate,"(61.43301583, -11.43830673)"
-43.64712626,113.4236491,8/20/2014,2.993013248,1.02886583,Good,"(-43.64712626, 113.4236491)"
-41.89560256,27.68465168,1/27/2014,0.013014795,4.870520465,Moderate,"(-41.89560256, 27.68465168)"
23.18196786,-111.0161349,6/28/2016,2.076500102,2.694096569,Moderate,"(23.18196786, -111.0161349)"
54.76516295,-166.5244153,6/20/2020,4.303325429,4.135758769,Poor,"(54.76516295, -166.5244153)"
22.8637109,-18.23039922,1/16/2018,5.722795946,1.362230119,Moderate,"(22.8637109, -18.23039922)"
-37.86960097,-123.2018594,5/7/2023,4.560815297,1.442737938,Good,"(-37.86960097, -123.2018594)"
58.88046177,82.6197194,4/17/2019,3.604951293,2.658550594,Poor,"(58.88046177, 82.6197194)"
-27.86660335,-170.741447,10/15/2019,4.102300694,4.750593225,Good,"(-27.86660335, -170.741447)"
74.93658251,173.9481159,9/14/2022,0.190036441,1.705139436,Good,"(74.93658251, 173.9481159)"
61.63704547,-79.09022426,5/19/2023,6.964745991,4.343269344,Good,"(61.63704547, -79.09022426)"
8.910465841,-127.2426439,7/15/2021,1.979565431,0.901363676,Good,"(8.910465841, -127.2426439)"
71.90914628,-50.03793224,9/17/2021,4.589138604,3.098354886,Moderate,"(71.90914628, -50.03793224)"
-35.71869551,-170.8028548,12/24/2020,6.268670689,2.885452879,Moderate,"(-35.71869551, -170.8028548)"
23.87023896,-2.973263056,5/9/2014,2.290210287,2.221206283,Good,"(23.87023896, -2.973263056)"
12.70147236,-170.3208248,8/2/2020,7.322004973,0.718932805,Good,"(12.70147236, -170.3208248)"
-11.86016825,171.6830597,11/20/2018,4.955055357,1.901825925,Moderate,"(-11.86016825, 171.6830597)"
13.92096622,72.25302869,10/15/2016,6.473296871,1.888715393,Good,"(13.92096622, 72.25302869)"
-80.76612448,39.20987319,8/14/2021,8.742178545,4.397101187,Good,"(-80.76612448, 39.20987319)"
-15.11942829,56.52494352,9/14/2023,8.857897984,4.330040013,Good,"(-15.11942829, 56.52494352)"
36.76401616,-92.24456735,1/21/2018,4.936051066,0.625759139,Good,"(36.76401616, -92.24456735)"
-82.12412974,-161.1541402,5/10/2018,5.750965752,3.133883283,Moderate,"(-82.12412974, -161.1541402)"
-33.09524493,60.19342645,4/8/2022,9.579050433,4.538813837,Good,"(-33.09524493, 60.19342645)"
-43.2277872,-62.15448402,5/31/2019,6.666934324,1.873279418,Moderate,"(-43.2277872, -62.15448402)"
36.23416141,28.87484881,7/7/2020,3.005665102,2.112274874,Moderate,"(36.23416141, 28.87484881)"
48.58278259,-10.25458015,4/29/2021,0.795277217,1.167439438,Good,"(48.58278259, -10.25458015)"
70.99967087,163.8320557,3/13/2022,8.209514418,3.805503172,Moderate,"(70.99967087, 163.8320557)"
38.62603686,93.2555538,11/20/2016,2.855080573,0.845732649,Good,"(38.62603686, 93.2555538)"
-31.40509928,119.9850558,3/31/2019,1.100314255,4.307145106,Good,"(-31.40509928, 119.9850558)"
62.36064748,135.4389234,11/13/2023,2.407333672,4.78326725,Good,"(62.36064748, 135.4389234)"
-58.38236303,-101.8137571,1/8/2015,2.834236249,3.124228776,Good,"(-58.38236303, -101.8137571)"
79.56078847,46.96435699,7/30/2016,6.312422867,3.910858628,Moderate,"(79.56078847, 46.96435699)"
-82.1936429,-46.27671345,10/31/2020,2.139549678,1.351321857,Good,"(-82.1936429, -46.27671345)"
-7.119055114,-0.434178193,9/22/2014,4.770986942,0.015227405,Moderate,"(-7.119055114, -0.434178193)"
84.49296109,-116.4867182,4/29/2019,5.812812438,3.015951057,Poor,"(84.49296109, -116.4867182)"
-8.123720912,-16.79048337,11/20/2020,1.584172254,0.044628732,Good,"(-8.123720912, -16.79048337)"
-31.99499768,70.95029217,11/25/2021,7.868313896,1.332314085,Moderate,"(-31.99499768, 70.95029217)"
5.672196944,-57.64786547,11/7/2021,5.343993003,0.207775531,Good,"(5.672196944, -57.64786547)"
46.86670872,-69.77750976,7/28/2020,0.307313092,1.527097449,Good,"(46.86670872, -69.77750976)"
-83.68327042,66.94153597,3/11/2015,1.866700735,3.949239836,Moderate,"(-83.68327042, 66.94153597)"
-78.93354731,121.2986022,8/18/2014,8.448543217,4.150611716,Good,"(-78.93354731, 121.2986022)"
52.85448822,-117.8602298,7/26/2021,0.037360515,3.203843695,Moderate,"(52.85448822, -117.8602298)"
5.411602587,179.0674751,11/22/2016,1.943508783,4.742639931,Poor,"(5.411602587, 179.0674751)"
-18.87001066,-7.468443522,4/24/2015,3.824085803,4.752505029,Good,"(-18.87001066, -7.468443522)"
-57.41157565,27.37046667,1/3/2022,4.471363236,0.413297515,Poor,"(-57.41157565, 27.37046667)"
-49.91770223,-126.8929191,5/2/2023,6.49347329,0.441284307,Moderate,"(-49.91770223, -126.8929191)"
29.97750425,87.96032655,6/17/2023,4.256810999,3.205501779,Poor,"(29.97750425, 87.96032655)"
-21.7510842,39.96024816,3/20/2022,3.934859619,2.289545799,Poor,"(-21.7510842, 39.96024816)"
82.27929155,53.94004719,4/7/2022,9.144032384,3.778610351,Moderate,"(82.27929155, 53.94004719)"
72.08867897,44.11592831,6/10/2021,8.190101993,1.053353735,Good,"(72.08867897, 44.11592831)"
57.65668219,30.96561396,8/11/2023,5.996505644,1.832081392,Moderate,"(57.65668219, 30.96561396)"
32.39891014,46.16277494,6/21/2019,1.462909316,1.578828366,Good,"(32.39891014, 46.16277494)"
37.75799142,-122.0440756,4/21/2017,9.086031857,4.725050069,Good,"(37.75799142, -122.0440756)"
49.77477541,-142.0851345,11/24/2021,0.941876141,4.661596622,Poor,"(49.77477541, -142.0851345)"
